# Gene Family	ERR1018190_join_Abundance-RPKs
UniRef90_R6HID7	7.0928882822
UniRef90_R6HID7|g__Bacteroides.s__Bacteroides_dorei	7.0928882822
UniRef50_R5XKG7: Elongation factor G	7.0925553320
UniRef50_R5XKG7: Elongation factor G|unclassified	7.0925553320
UniRef90_R5XKG7	7.0925553320
UniRef90_R5XKG7|unclassified	7.0925553320
UniRef90_R5VZG2	7.0924521419
UniRef90_R5VZG2|g__Alistipes.s__Alistipes_onderdonkii	7.0924521419
UniRef90_C3R391	7.0921985816
UniRef90_C3R391|g__Parabacteroides.s__Parabacteroides_distasonis	7.0921985816
UniRef90_D4JZN0	7.0921985816
UniRef90_D4JZN0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7.0921985816
UniRef90_G2T0I0	7.0921985816
UniRef90_G2T0I0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7.0921985816
UniRef90_I3YKF3	7.0921985816
UniRef90_I3YKF3|g__Alistipes.s__Alistipes_onderdonkii	7.0921985816
UniRef90_K6ACZ2	7.0921985816
UniRef90_K6ACZ2|g__Parabacteroides.s__Parabacteroides_distasonis	7.0921985816
UniRef90_Q89Z82	7.0921985816
UniRef90_Q89Z82|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0921985816
UniRef90_R5EF39	7.0921985816
UniRef90_R5EF39|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7.0921985816
UniRef90_R7EDG1	7.0921985816
UniRef90_R7EDG1|unclassified	7.0921985816
UniRef90_A6LGE3	7.0916267597
UniRef90_A6LGE3|g__Parabacteroides.s__Parabacteroides_distasonis	7.0916267597
UniRef90_R6IIG2	7.0913020488
UniRef90_R6IIG2|g__Bacteroides.s__Bacteroides_dorei	7.0913020488
UniRef90_I9J611	7.0901844225
UniRef90_I9J611|g__Bacteroides.s__Bacteroides_dorei	7.0901844225
UniRef90_R6V1D0	7.0899532594
UniRef90_R6V1D0|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0899532594
UniRef90_I3YQB0	7.0888219135
UniRef90_I3YQB0|g__Alistipes.s__Alistipes_onderdonkii	7.0888219135
UniRef90_R5UVD0	7.0885593041
UniRef90_R5UVD0|g__Bacteroides.s__Bacteroides_fragilis	5.0102283604
UniRef90_R5UVD0|g__Bacteroides.s__Bacteroides_dorei	2.0783309437
UniRef90_I3YPB3	7.0875715602
UniRef90_I3YPB3|g__Alistipes.s__Alistipes_onderdonkii	7.0875715602
UniRef90_E6SU34	7.0872261857
UniRef90_E6SU34|g__Bacteroides.s__Bacteroides_dorei	7.0872261857
UniRef90_D1K5S2	7.0856198399
UniRef90_D1K5S2|unclassified	7.0856198399
UniRef90_R7NXD1	7.0848431838
UniRef90_R7NXD1|g__Bacteroides.s__Bacteroides_dorei	7.0848431838
UniRef90_UPI00037DAE85	7.0845606527
UniRef90_UPI00037DAE85|g__Alistipes.s__Alistipes_onderdonkii	7.0845606527
UniRef90_D6CWD2	7.0844430528
UniRef90_D6CWD2|g__Bacteroides.s__Bacteroides_thetaiotaomicron	4.2421127050
UniRef90_D6CWD2|g__Bacteroides.s__Bacteroides_caccae	2.8423303478
UniRef90_R6HUR2	7.0830582119
UniRef90_R6HUR2|g__Bacteroides.s__Bacteroides_dorei	7.0830582119
UniRef90_A6L0Y9	7.0826016084
UniRef90_A6L0Y9|g__Bacteroides.s__Bacteroides_dorei	7.0826016084
UniRef90_I3YNF3	7.0825742932
UniRef90_I3YNF3|g__Alistipes.s__Alistipes_onderdonkii	7.0825742932
UniRef90_R6Z3H5	7.0824357759
UniRef90_R6Z3H5|g__Alistipes.s__Alistipes_onderdonkii	7.0824357759
UniRef90_R6HWE3	7.0821783438
UniRef90_R6HWE3|g__Bacteroides.s__Bacteroides_dorei	7.0821783438
UniRef90_R6Z1D2	7.0813658382
UniRef90_R6Z1D2|g__Alistipes.s__Alistipes_onderdonkii	7.0813658382
UniRef90_R6YC09	7.0810114327
UniRef90_R6YC09|g__Alistipes.s__Alistipes_onderdonkii	7.0810114327
UniRef90_R6HFP2	7.0806573066
UniRef90_R6HFP2|g__Bacteroides.s__Bacteroides_dorei	7.0806573066
UniRef90_R6V9D8	7.0788687737
UniRef90_R6V9D8|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0788687737
UniRef90_R9HCF2	7.0780400527
UniRef90_R9HCF2|g__Bacteroides.s__Bacteroides_dorei	7.0780400527
UniRef90_R6X734	7.0772814432
UniRef90_R6X734|g__Bacteroides.s__Bacteroides_dorei	7.0772814432
UniRef90_R6HWR2	7.0767836260
UniRef90_R6HWR2|g__Bacteroides.s__Bacteroides_dorei	7.0767836260
UniRef90_R6Z1P2	7.0766874071
UniRef90_R6Z1P2|g__Alistipes.s__Alistipes_onderdonkii	7.0766874071
UniRef90_I8WM27	7.0757841871
UniRef90_I8WM27|g__Bacteroides.s__Bacteroides_dorei	7.0757841871
UniRef90_I3YR90	7.0755502281
UniRef90_I3YR90|g__Alistipes.s__Alistipes_onderdonkii	7.0755502281
UniRef90_R6HPC9	7.0747561768
UniRef90_R6HPC9|g__Bacteroides.s__Bacteroides_dorei	7.0747561768
UniRef90_R6CPE5	7.0744394665
UniRef90_R6CPE5|g__Bacteroides.s__Bacteroides_dorei	7.0744394665
UniRef90_R7NXF2	7.0730365768
UniRef90_R7NXF2|g__Bacteroides.s__Bacteroides_dorei	7.0730365768
UniRef90_Q5L8B6	7.0680436534
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_caccae	4.0650406504
UniRef90_Q5L8B6|g__Bacteroides.s__Bacteroides_dorei	3.0030030030
UniRef90_A6L081	7.0636303034
UniRef90_A6L081|g__Bacteroides.s__Bacteroides_dorei	7.0636303034
UniRef90_Q650D2	7.0630336625
UniRef90_Q650D2|g__Bacteroides.s__Bacteroides_fragilis	5.6773086937
UniRef90_Q650D2|g__Bacteroides.s__Bacteroides_caccae	0.7012622721
UniRef90_Q650D2|g__Bacteroides.s__Bacteroides_dorei	0.6844626968
UniRef90_A6LAZ1	7.0617079663
UniRef90_A6LAZ1|g__Parabacteroides.s__Parabacteroides_distasonis	7.0617079663
UniRef90_A6KXD2	7.0562344753
UniRef90_A6KXD2|g__Bacteroides.s__Bacteroides_dorei	7.0562344753
UniRef90_I3YMQ9	7.0552002588
UniRef90_I3YMQ9|g__Alistipes.s__Alistipes_onderdonkii	7.0552002588
UniRef90_C3REI2	7.0545628630
UniRef90_C3REI2|g__Bacteroides.s__Bacteroides_dorei	7.0545628630
UniRef90_R6YB63	7.0543767724
UniRef90_R6YB63|g__Alistipes.s__Alistipes_onderdonkii	7.0543767724
UniRef90_Q8A787	7.0539716251
UniRef90_Q8A787|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0539716251
UniRef90_R6HMA0	7.0526906647
UniRef90_R6HMA0|g__Bacteroides.s__Bacteroides_dorei	7.0526906647
UniRef90_R6YC85	7.0524666643
UniRef90_R6YC85|g__Alistipes.s__Alistipes_onderdonkii	7.0524666643
UniRef90_R7P077	7.0521862275
UniRef90_R7P077|g__Bacteroides.s__Bacteroides_dorei	7.0521862275
UniRef90_R6XXB3	7.0518408575
UniRef90_R6XXB3|g__Alistipes.s__Alistipes_onderdonkii	7.0518408575
UniRef90_R6UTH4	7.0513475522
UniRef90_R6UTH4|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0513475522
UniRef90_A6L7B9	7.0506647775
UniRef90_A6L7B9|g__Bacteroides.s__Bacteroides_dorei	7.0506647775
UniRef90_A6KXC6	7.0501654969
UniRef90_A6KXC6|g__Bacteroides.s__Bacteroides_dorei	7.0501654969
UniRef90_F4KKE5	7.0499494259
UniRef90_F4KKE5|g__Bacteroides.s__Bacteroides_thetaiotaomicron	5.6552492864
UniRef90_F4KKE5|g__Bacteroides.s__Bacteroides_caccae	1.3947001395
UniRef90_C3REE8	7.0489850815
UniRef90_C3REE8|g__Bacteroides.s__Bacteroides_dorei	7.0489850815
UniRef90_UPI000288C188	7.0484056571
UniRef90_UPI000288C188|g__Alistipes.s__Alistipes_onderdonkii	7.0484056571
UniRef90_R6XKY1	7.0472064631
UniRef90_R6XKY1|g__Alistipes.s__Alistipes_onderdonkii	7.0472064631
UniRef90_C3R3C5	7.0469908383
UniRef90_C3R3C5|g__Parabacteroides.s__Parabacteroides_distasonis	7.0469908383
UniRef90_UPI0003663C20	7.0468743073
UniRef90_UPI0003663C20|g__Alistipes.s__Alistipes_onderdonkii	7.0468743073
UniRef90_R6XMP9	7.0457172368
UniRef90_R6XMP9|g__Alistipes.s__Alistipes_onderdonkii	7.0457172368
UniRef90_UPI00037040B6	7.0453589473
UniRef90_UPI00037040B6|g__Alistipes.s__Alistipes_onderdonkii	7.0453589473
UniRef90_R6VCM0	7.0441594572
UniRef90_R6VCM0|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0441594572
UniRef90_A6L2N0	7.0422535211
UniRef90_A6L2N0|g__Bacteroides.s__Bacteroides_dorei	7.0422535211
UniRef90_A6LFK0	7.0422535211
UniRef90_A6LFK0|g__Parabacteroides.s__Parabacteroides_distasonis	7.0422535211
UniRef90_A8SCL6	7.0422535211
UniRef90_A8SCL6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7.0422535211
UniRef90_C9KVU1	7.0422535211
UniRef90_C9KVU1|unclassified	7.0422535211
UniRef90_G2SYS3	7.0422535211
UniRef90_G2SYS3|g__Eubacterium.s__Eubacterium_rectale	7.0422535211
UniRef90_G6BDE5	7.0422535211
UniRef90_G6BDE5|unclassified	7.0422535211
UniRef90_Q5LD85	7.0422535211
UniRef90_Q5LD85|g__Bacteroides.s__Bacteroides_fragilis	7.0422535211
UniRef90_R6HYY9	7.0422535211
UniRef90_R6HYY9|g__Bacteroides.s__Bacteroides_dorei	7.0422535211
UniRef90_R6IK47	7.0422535211
UniRef90_R6IK47|g__Parabacteroides.s__Parabacteroides_distasonis	7.0422535211
UniRef90_R6MII7	7.0422535211
UniRef90_R6MII7|g__Coprococcus.s__Coprococcus_comes	7.0422535211
UniRef90_UPI00037C6AA9	7.0422535211
UniRef90_UPI00037C6AA9|unclassified	7.0422535211
UniRef90_A6LHM8	7.0409684813
UniRef90_A6LHM8|g__Parabacteroides.s__Parabacteroides_distasonis	7.0409684813
UniRef90_K6AHK5	7.0404286416
UniRef90_K6AHK5|g__Parabacteroides.s__Parabacteroides_distasonis	7.0404286416
UniRef50_J9FS74: Pyruvate:ferredoxin (Flavodoxin) oxidoreductase (Fragment)	7.0402893046
UniRef50_J9FS74: Pyruvate:ferredoxin (Flavodoxin) oxidoreductase (Fragment)|unclassified	7.0402893046
UniRef90_R6XUM1	7.0394920215
UniRef90_R6XUM1|g__Alistipes.s__Alistipes_onderdonkii	7.0394920215
UniRef90_A6L391	7.0393140478
UniRef90_A6L391|g__Bacteroides.s__Bacteroides_dorei	7.0393140478
UniRef90_R6HNZ3	7.0377481755
UniRef90_R6HNZ3|g__Bacteroides.s__Bacteroides_dorei	7.0377481755
UniRef90_R6Y233	7.0362348937
UniRef90_R6Y233|g__Alistipes.s__Alistipes_onderdonkii	7.0362348937
UniRef90_Q8A1R2	7.0336642985
UniRef90_Q8A1R2|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0336642985
UniRef90_A6KWC4	7.0319401995
UniRef90_A6KWC4|g__Bacteroides.s__Bacteroides_dorei	7.0319401995
UniRef90_R9ILY8	7.0313101493
UniRef90_R9ILY8|g__Bacteroides.s__Bacteroides_dorei	7.0313101493
UniRef90_K1FRI5	7.0308106992
UniRef90_K1FRI5|g__Bacteroides.s__Bacteroides_fragilis	4.6956175388
UniRef90_K1FRI5|g__Bacteroides.s__Bacteroides_dorei	2.3351931604
UniRef90_I3YQ86	7.0303542765
UniRef90_I3YQ86|g__Alistipes.s__Alistipes_onderdonkii	7.0303542765
UniRef90_R6HFK0	7.0299626867
UniRef90_R6HFK0|g__Bacteroides.s__Bacteroides_dorei	7.0299626867
UniRef90_A6L188	7.0298583006
UniRef90_A6L188|g__Bacteroides.s__Bacteroides_dorei	7.0298583006
UniRef90_R6IYG4	7.0287457755
UniRef90_R6IYG4|g__Parabacteroides.s__Parabacteroides_distasonis	7.0287457755
UniRef90_Q8A1F8	7.0279847037
UniRef90_Q8A1F8|g__Bacteroides.s__Bacteroides_thetaiotaomicron	5.4756891496
UniRef90_Q8A1F8|g__Bacteroides.s__Bacteroides_caccae	1.5522955542
UniRef90_R7KTM2	7.0270812539
UniRef90_R7KTM2|unclassified	7.0270812539
UniRef90_R6XVY9	7.0264631460
UniRef90_R6XVY9|g__Alistipes.s__Alistipes_onderdonkii	7.0264631460
UniRef90_A6LEK2	7.0249488379
UniRef90_A6LEK2|g__Parabacteroides.s__Parabacteroides_distasonis	7.0249488379
UniRef90_R6XP21	7.0248238448
UniRef90_R6XP21|g__Alistipes.s__Alistipes_onderdonkii	7.0248238448
UniRef90_C6IHI5	7.0218859321
UniRef90_C6IHI5|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0218859321
UniRef90_R6XRI9	7.0218373671
UniRef90_R6XRI9|g__Alistipes.s__Alistipes_onderdonkii	7.0218373671
UniRef90_R6HLP8	7.0215479652
UniRef90_R6HLP8|g__Bacteroides.s__Bacteroides_dorei	7.0215479652
UniRef90_R7NXK5	7.0207055052
UniRef90_R7NXK5|g__Bacteroides.s__Bacteroides_dorei	7.0207055052
UniRef90_Q8A2V2	7.0196972813
UniRef90_Q8A2V2|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0196972813
UniRef90_UPI00036C06C9	7.0195266704
UniRef90_UPI00036C06C9|g__Alistipes.s__Alistipes_onderdonkii	7.0195266704
UniRef90_R6IIQ6	7.0189470112
UniRef90_R6IIQ6|g__Parabacteroides.s__Parabacteroides_distasonis	7.0189470112
UniRef90_Q8AB75	7.0184674134
UniRef90_Q8AB75|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0184674134
UniRef90_D4IPT9	7.0174821653
UniRef90_D4IPT9|g__Alistipes.s__Alistipes_onderdonkii	7.0174821653
UniRef90_UPI0002880FB6	7.0161779343
UniRef90_UPI0002880FB6|g__Alistipes.s__Alistipes_onderdonkii	7.0161779343
UniRef90_C6IRV6	7.0160526169
UniRef90_C6IRV6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0160526169
UniRef90_R6HTF7	7.0152558424
UniRef90_R6HTF7|g__Bacteroides.s__Bacteroides_dorei	7.0152558424
UniRef90_I9VVV6	7.0149619818
UniRef90_I9VVV6|g__Bacteroides.s__Bacteroides_fragilis	7.0149619818
UniRef90_D4IP98	7.0148409358
UniRef90_D4IP98|g__Alistipes.s__Alistipes_onderdonkii	7.0148409358
UniRef90_G2T0H7	7.0147362646
UniRef90_G2T0H7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	7.0147362646
UniRef90_A6L7R1	7.0140864933
UniRef90_A6L7R1|g__Bacteroides.s__Bacteroides_dorei	7.0140864933
UniRef50_R5UM40	7.0131946241
UniRef50_R5UM40|unclassified	7.0131946241
UniRef90_R5UM40	7.0131946241
UniRef90_R5UM40|unclassified	7.0131946241
UniRef90_R5DKC1	7.0122582508
UniRef90_R5DKC1|g__Bacteroides.s__Bacteroides_dorei	7.0122582508
UniRef90_R6YAF7	7.0118799236
UniRef90_R6YAF7|g__Alistipes.s__Alistipes_onderdonkii	7.0118799236
UniRef90_D1K1Z7	7.0115972494
UniRef90_D1K1Z7|g__Bacteroides.s__Bacteroides_dorei	7.0115972494
UniRef90_R6HZK4	7.0107539084
UniRef90_R6HZK4|g__Bacteroides.s__Bacteroides_dorei	7.0107539084
UniRef90_UPI0003643BFB	7.0107173260
UniRef90_UPI0003643BFB|g__Alistipes.s__Alistipes_onderdonkii	7.0107173260
UniRef90_A6KXW7	7.0098039216
UniRef90_A6KXW7|g__Bacteroides.s__Bacteroides_dorei	7.0098039216
UniRef90_C3R3A1	7.0074852684
UniRef90_C3R3A1|g__Parabacteroides.s__Parabacteroides_distasonis	7.0074852684
UniRef90_A6LH86	7.0064695372
UniRef90_A6LH86|g__Parabacteroides.s__Parabacteroides_distasonis	7.0064695372
UniRef90_R6Y7Q1	7.0062388603
UniRef90_R6Y7Q1|g__Alistipes.s__Alistipes_onderdonkii	7.0062388603
UniRef90_R6HLS6	7.0056156406
UniRef90_R6HLS6|g__Bacteroides.s__Bacteroides_dorei	7.0056156406
UniRef90_R7P2I6	7.0051614912
UniRef90_R7P2I6|g__Bacteroides.s__Bacteroides_dorei	7.0051614912
UniRef90_R7NYG8	7.0042386446
UniRef90_R7NYG8|g__Bacteroides.s__Bacteroides_dorei	7.0042386446
UniRef90_R6HWI2	7.0034837715
UniRef90_R6HWI2|g__Bacteroides.s__Bacteroides_dorei	7.0034837715
UniRef90_K6BAP4	7.0030944873
UniRef90_K6BAP4|g__Parabacteroides.s__Parabacteroides_distasonis	7.0030944873
UniRef90_Q8A337	7.0022429342
UniRef90_Q8A337|g__Bacteroides.s__Bacteroides_thetaiotaomicron	7.0022429342
UniRef90_A6L521	7.0017843637
UniRef90_A6L521|g__Bacteroides.s__Bacteroides_dorei	7.0017843637
UniRef90_R6IE48	6.9994671246
UniRef90_R6IE48|g__Bacteroides.s__Bacteroides_dorei	6.9994671246
UniRef90_K5ZVM4	6.9991630610
UniRef90_K5ZVM4|g__Parabacteroides.s__Parabacteroides_distasonis	6.9991630610
UniRef90_A6L1U0	6.9990296065
UniRef90_A6L1U0|g__Bacteroides.s__Bacteroides_dorei	6.9990296065
UniRef90_Q8A590	6.9974137426
UniRef90_Q8A590|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9974137426
UniRef90_R9H6Y3	6.9964891588
UniRef90_R9H6Y3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9964891588
UniRef90_K6BPD3	6.9960861057
UniRef90_K6BPD3|g__Parabacteroides.s__Parabacteroides_distasonis	6.9960861057
UniRef90_C3RFW0	6.9930069930
UniRef90_C3RFW0|g__Bacteroides.s__Bacteroides_dorei	6.9930069930
UniRef90_H1CB83	6.9930069930
UniRef90_H1CB83|unclassified	6.9930069930
UniRef90_K6AVE0	6.9930069930
UniRef90_K6AVE0|g__Parabacteroides.s__Parabacteroides_distasonis	6.9930069930
UniRef90_R5JS91	6.9930069930
UniRef90_R5JS91|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9930069930
UniRef90_R6YB98	6.9930069930
UniRef90_R6YB98|g__Alistipes.s__Alistipes_onderdonkii	6.9930069930
UniRef90_R7P4R4	6.9928488152
UniRef90_R7P4R4|g__Bacteroides.s__Bacteroides_dorei	6.9928488152
UniRef90_R7L3Y6	6.9901686340
UniRef90_R7L3Y6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9901686340
UniRef90_E5X0F2	6.9901534369
UniRef90_E5X0F2|g__Bacteroides.s__Bacteroides_fragilis	6.9901534369
UniRef90_Q8A6E8	6.9898489782
UniRef90_Q8A6E8|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.9846376580
UniRef90_Q8A6E8|g__Bacteroides.s__Bacteroides_fragilis	3.0052113202
UniRef90_Q8A6X6	6.9897205083
UniRef90_Q8A6X6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9897205083
UniRef90_R5F5K0	6.9890854024
UniRef90_R5F5K0|g__Clostridium.s__Clostridium_bolteae	6.9890854024
UniRef50_A6LGE9: Putative membrane protein insertion efficiency factor	6.9882931944
UniRef50_A6LGE9: Putative membrane protein insertion efficiency factor|unclassified	6.9882931944
UniRef90_A6LGE9	6.9882931944
UniRef90_A6LGE9|unclassified	6.9882931944
UniRef90_C6IHQ5	6.9856868305
UniRef90_C6IHQ5|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9856868305
UniRef90_R6Z4M6	6.9832861803
UniRef90_R6Z4M6|g__Alistipes.s__Alistipes_onderdonkii	6.9832861803
UniRef90_R6IH11	6.9811249316
UniRef90_R6IH11|g__Parabacteroides.s__Parabacteroides_distasonis	6.9811249316
UniRef90_R6LE98	6.9809941520
UniRef90_R6LE98|unclassified	6.9809941520
UniRef90_A6L5Y3	6.9802614212
UniRef90_A6L5Y3|g__Bacteroides.s__Bacteroides_dorei	6.9802614212
UniRef90_UPI00037CFD51	6.9766233967
UniRef90_UPI00037CFD51|g__Alistipes.s__Alistipes_onderdonkii	6.9766233967
UniRef90_I3YLC0	6.9754240013
UniRef90_I3YLC0|g__Alistipes.s__Alistipes_onderdonkii	6.9754240013
UniRef90_K5Z6Q9	6.9738038674
UniRef90_K5Z6Q9|g__Parabacteroides.s__Parabacteroides_distasonis	6.9738038674
UniRef90_D6CWX6	6.9737346626
UniRef90_D6CWX6|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9737346626
UniRef90_K5ZDR9	6.9719699035
UniRef90_K5ZDR9|g__Parabacteroides.s__Parabacteroides_distasonis	6.9719699035
UniRef90_R6XNQ6	6.9718158667
UniRef90_R6XNQ6|g__Alistipes.s__Alistipes_onderdonkii	6.9718158667
UniRef90_R6Z6W5	6.9712173597
UniRef90_R6Z6W5|g__Alistipes.s__Alistipes_onderdonkii	6.9712173597
UniRef90_C6IQH7	6.9706691558
UniRef90_C6IQH7|g__Bacteroides.s__Bacteroides_dorei	6.9706691558
UniRef90_C3R8J8	6.9696847007
UniRef90_C3R8J8|unclassified	6.9696847007
UniRef90_R6Y8F8	6.9682607360
UniRef90_R6Y8F8|g__Alistipes.s__Alistipes_onderdonkii	6.9682607360
UniRef90_UPI00035CE3E6	6.9658710526
UniRef90_UPI00035CE3E6|g__Alistipes.s__Alistipes_onderdonkii	6.9658710526
UniRef90_UPI00036085D7	6.9642941376
UniRef90_UPI00036085D7|g__Alistipes.s__Alistipes_onderdonkii	6.9642941376
UniRef90_R7NWG1	6.9639965382
UniRef90_R7NWG1|g__Bacteroides.s__Bacteroides_dorei	6.9639965382
UniRef90_D6D3X5	6.9638268073
UniRef90_D6D3X5|g__Bacteroides.s__Bacteroides_caccae	4.5714823097
UniRef90_D6D3X5|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2.3923444976
UniRef90_R6XN00	6.9636839948
UniRef90_R6XN00|g__Alistipes.s__Alistipes_onderdonkii	6.9636839948
UniRef90_R7KMH3	6.9624006392
UniRef90_R7KMH3|g__Bacteroides.s__Bacteroides_dorei	4.4686350532
UniRef90_R7KMH3|g__Bacteroides.s__Bacteroides_fragilis	2.4937655860
UniRef90_R6XPW3	6.9623849909
UniRef90_R6XPW3|g__Alistipes.s__Alistipes_onderdonkii	6.9623849909
UniRef90_UPI000476DF94	6.9571711904
UniRef90_UPI000476DF94|g__Alistipes.s__Alistipes_onderdonkii	6.9571711904
UniRef90_D6D6R4	6.9571471418
UniRef90_D6D6R4|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9571471418
UniRef90_A6KWP5	6.9571258796
UniRef90_A6KWP5|g__Bacteroides.s__Bacteroides_dorei	6.9571258796
UniRef90_A6LEL4	6.9546262444
UniRef90_A6LEL4|g__Parabacteroides.s__Parabacteroides_distasonis	6.9546262444
UniRef90_R6Y8R0	6.9540318344
UniRef90_R6Y8R0|g__Alistipes.s__Alistipes_onderdonkii	6.9540318344
UniRef90_R6HHC9	6.9537577080
UniRef90_R6HHC9|g__Bacteroides.s__Bacteroides_dorei	6.9537577080
UniRef90_B3JIL7	6.9534811501
UniRef90_B3JIL7|unclassified	6.9534811501
UniRef90_A6KY18	6.9525235325
UniRef90_A6KY18|g__Bacteroides.s__Bacteroides_dorei	6.9525235325
UniRef90_A6L204	6.9519663969
UniRef90_A6L204|g__Bacteroides.s__Bacteroides_dorei	6.9519663969
UniRef90_Q8A1F1	6.9500775056
UniRef90_Q8A1F1|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9500775056
UniRef90_R6WXR3	6.9492393892
UniRef90_R6WXR3|g__Alistipes.s__Alistipes_onderdonkii	6.9492393892
UniRef90_R6W268	6.9485861277
UniRef90_R6W268|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9485861277
UniRef90_R6Y4Q2	6.9466837507
UniRef90_R6Y4Q2|g__Alistipes.s__Alistipes_onderdonkii	6.9466837507
UniRef90_R6XKL3	6.9456054475
UniRef90_R6XKL3|g__Alistipes.s__Alistipes_onderdonkii	6.9456054475
UniRef90_A6L761	6.9444444444
UniRef90_A6L761|g__Bacteroides.s__Bacteroides_dorei	6.9444444444
UniRef90_A6LBA7	6.9444444444
UniRef90_A6LBA7|g__Parabacteroides.s__Parabacteroides_distasonis	6.9444444444
UniRef90_A6LF23	6.9444444444
UniRef90_A6LF23|g__Parabacteroides.s__Parabacteroides_distasonis	6.9444444444
UniRef90_E2ZMM1	6.9444444444
UniRef90_E2ZMM1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	6.9444444444
UniRef90_G2SYS6	6.9444444444
UniRef90_G2SYS6|g__Eubacterium.s__Eubacterium_rectale	6.9444444444
UniRef90_R6FA54	6.9444444444
UniRef90_R6FA54|unclassified	6.9444444444
UniRef90_R6XTK6	6.9444444444
UniRef90_R6XTK6|unclassified	6.9444444444
UniRef90_K9DT83	6.9409446001
UniRef90_K9DT83|g__Bacteroides.s__Bacteroides_dorei	4.7285552196
UniRef90_K9DT83|g__Bacteroides.s__Bacteroides_fragilis	2.2123893805
UniRef90_R6IIK1	6.9407365048
UniRef90_R6IIK1|g__Bacteroides.s__Bacteroides_dorei	6.9407365048
UniRef90_R6ILV7	6.9404556417
UniRef90_R6ILV7|g__Bacteroides.s__Bacteroides_dorei	6.9404556417
UniRef90_A5ZYK8	6.9386316788
UniRef90_A5ZYK8|unclassified	6.9386316788
UniRef90_I3YIR5	6.9357316456
UniRef90_I3YIR5|g__Alistipes.s__Alistipes_onderdonkii	6.9357316456
UniRef90_A6L1K2	6.9354612232
UniRef90_A6L1K2|g__Bacteroides.s__Bacteroides_dorei	6.9354612232
UniRef90_Q8A115	6.9352613146
UniRef90_Q8A115|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9352613146
UniRef90_R6Y2C3	6.9343554478
UniRef90_R6Y2C3|g__Alistipes.s__Alistipes_onderdonkii	6.9343554478
UniRef90_UPI0003A91B48	6.9341487723
UniRef90_UPI0003A91B48|g__Alistipes.s__Alistipes_onderdonkii	6.9341487723
UniRef90_R6YBV6	6.9335855860
UniRef90_R6YBV6|g__Alistipes.s__Alistipes_onderdonkii	6.9335855860
UniRef90_Q8A2E9	6.9323811140
UniRef90_Q8A2E9|g__Bacteroides.s__Bacteroides_thetaiotaomicron	3.4831443668
UniRef90_Q8A2E9|g__Bacteroides.s__Bacteroides_caccae	2.2741486156
UniRef90_Q8A2E9|g__Bacteroides.s__Bacteroides_fragilis	1.1750881316
UniRef90_R6XS47	6.9295101553
UniRef90_R6XS47|g__Alistipes.s__Alistipes_onderdonkii	6.9295101553
UniRef90_UPI00036C1F06	6.9283235611
UniRef90_UPI00036C1F06|g__Alistipes.s__Alistipes_onderdonkii	6.9283235611
UniRef90_UPI000475BB09	6.9281053268
UniRef90_UPI000475BB09|g__Alistipes.s__Alistipes_onderdonkii	6.9281053268
UniRef90_R6HKG2	6.9280440157
UniRef90_R6HKG2|g__Bacteroides.s__Bacteroides_dorei	6.9280440157
UniRef90_R6UZW3	6.9279461454
UniRef90_R6UZW3|g__Bacteroides.s__Bacteroides_thetaiotaomicron	6.9279461454
UniRef90_A6LB99	6.9267836790
UniRef90_A6LB99|g__Parabacteroides.s__Parabacteroides_distasonis	6.9267836790
UniRef90_D4KMP9	6.9267701879
UniRef90_D4KMP9|g__Eubacterium.s__Eubacterium_rectale	5.2003840351
UniRef90_D4KMP9|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	1.7263861528
